scan_record_id,point_index,analysis_point_index,file_record_id,source_data_line_number,energy_transfer_meV,detector_counts,monitor_counts,time_exposure,exposure_value,exposure_type,count_control_mode,acquisition_state_id,lattice_state_id,UB_state_id,display_rate,display_sigma_rate,likelihood_model,likelihood_detector_counts,likelihood_exposure,QC_flags,split_role
SCAN-02R-1e5b02c69224108d,9,21,FILE-02R-db3216aa4bbb640f,41,40.9971,45.0,750001.0,176.059,750001.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,5.999992000010667e-05,8.94425998431918e-06,Poisson_E_times_lambda,45.0,750001.0,normal_rate_diagnostic,discovery
SCAN-02R-1e5b02c69224108d,8,22,FILE-02R-db3216aa4bbb640f,40,41.9985,89.0,750001.0,182.15,750001.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,0.0001186665084446554,1.2578624737909153e-05,Poisson_E_times_lambda,89.0,750001.0,normal_rate_diagnostic,discovery
SCAN-02R-1e5b02c69224108d,7,23,FILE-02R-db3216aa4bbb640f,39,42.9969,78.0,750000.0,185.717,750000.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,0.000104,1.1775681155103797e-05,Poisson_E_times_lambda,78.0,750000.0,normal_rate_diagnostic,discovery
SCAN-02R-1e5b02c69224108d,6,24,FILE-02R-db3216aa4bbb640f,38,43.998,100.0,750004.0,193.52,750004.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,0.0001333326222260148,1.333326222260148e-05,Poisson_E_times_lambda,100.0,750004.0,normal_rate_diagnostic,discovery
SCAN-02R-1e5b02c69224108d,5,25,FILE-02R-db3216aa4bbb640f,37,44.9972,101.0,750004.0,199.567,750004.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,0.00013466594844827495,1.3399762696093475e-05,Poisson_E_times_lambda,101.0,750004.0,normal_rate_diagnostic,discovery
SCAN-02R-1e5b02c69224108d,4,26,FILE-02R-db3216aa4bbb640f,36,45.9982,70.0,750004.0,208.425,750004.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,9.333283555821036e-05,1.1155407524947542e-05,Poisson_E_times_lambda,70.0,750004.0,normal_rate_diagnostic,discovery
SCAN-02R-1e5b02c69224108d,3,27,FILE-02R-db3216aa4bbb640f,35,46.9976,70.0,750002.0,214.82,750002.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,9.333308444510814e-05,1.1155437272621614e-05,Poisson_E_times_lambda,70.0,750002.0,normal_rate_diagnostic,discovery
SCAN-02R-1e5b02c69224108d,2,28,FILE-02R-db3216aa4bbb640f,34,47.998,42.0,750004.0,224.062,750004.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,5.5999701334926214e-05,8.640941512855745e-06,Poisson_E_times_lambda,42.0,750004.0,normal_rate_diagnostic,discovery
SCAN-02R-1e5b02c69224108d,1,29,FILE-02R-db3216aa4bbb640f,33,48.9959,46.0,750001.0,225.21,750001.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,6.13332515556646e-05,9.043094586707574e-06,Poisson_E_times_lambda,46.0,750001.0,normal_rate_diagnostic,discovery
SCAN-02R-1e5b02c69224108d,0,30,FILE-02R-db3216aa4bbb640f,32,49.9983,42.0,750004.0,230.166,750004.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,5.5999701334926214e-05,8.640941512855745e-06,Poisson_E_times_lambda,42.0,750004.0,normal_rate_diagnostic,discovery
SCAN-02R-26c5588a4a75efc2,0,0,FILE-02R-038cf4e529ce94a2,32,-0.0013,1749.0,750001.0,199.359,750001.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,0.0023319968906708125,5.576132209510783e-05,Poisson_E_times_lambda,1749.0,750001.0,normal_rate_diagnostic,discovery
SCAN-02R-26c5588a4a75efc2,1,1,FILE-02R-038cf4e529ce94a2,33,0.9986,57.0,750003.0,205.834,750003.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,7.5999696001216e-05,1.0066405648071741e-05,Poisson_E_times_lambda,57.0,750003.0,normal_rate_diagnostic,discovery
SCAN-02R-26c5588a4a75efc2,2,2,FILE-02R-038cf4e529ce94a2,34,1.9989,30.0,750002.0,180.316,750002.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,3.9999893333617774e-05,7.302947958874325e-06,Poisson_E_times_lambda,30.0,750002.0,normal_rate_diagnostic,discovery
SCAN-02R-26c5588a4a75efc2,3,3,FILE-02R-038cf4e529ce94a2,35,2.9987,36.0,750000.0,173.399,750000.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,4.8e-05,8e-06,Poisson_E_times_lambda,36.0,750000.0,normal_rate_diagnostic,discovery
SCAN-02R-26c5588a4a75efc2,4,4,FILE-02R-038cf4e529ce94a2,36,3.9987,34.0,750002.0,166.995,750002.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,4.533321244476682e-05,7.774581794242283e-06,Poisson_E_times_lambda,34.0,750002.0,normal_rate_diagnostic,discovery
SCAN-02R-26c5588a4a75efc2,5,5,FILE-02R-038cf4e529ce94a2,37,4.9985,45.0,750000.0,168.963,750000.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,6e-05,8.94427190999916e-06,Poisson_E_times_lambda,45.0,750000.0,normal_rate_diagnostic,discovery
SCAN-02R-26c5588a4a75efc2,6,6,FILE-02R-038cf4e529ce94a2,38,5.9986,30.0,750001.0,155.914,750001.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,3.999994666673778e-05,7.302957696125286e-06,Poisson_E_times_lambda,30.0,750001.0,normal_rate_diagnostic,discovery
SCAN-02R-26c5588a4a75efc2,7,7,FILE-02R-038cf4e529ce94a2,39,6.9985,35.0,750000.0,144.332,750000.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,4.6666666666666665e-05,7.888106377466155e-06,Poisson_E_times_lambda,35.0,750000.0,normal_rate_diagnostic,discovery
SCAN-02R-26c5588a4a75efc2,8,8,FILE-02R-038cf4e529ce94a2,40,7.9985,33.0,750006.0,148.805,750006.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,4.399964800281598e-05,7.659355587206008e-06,Poisson_E_times_lambda,33.0,750006.0,normal_rate_diagnostic,discovery
SCAN-02R-26c5588a4a75efc2,9,9,FILE-02R-038cf4e529ce94a2,41,8.9984,38.0,750004.0,158.191,750004.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,5.066639644588562e-05,8.21917483502618e-06,Poisson_E_times_lambda,38.0,750004.0,normal_rate_diagnostic,discovery
SCAN-02R-26c5588a4a75efc2,10,10,FILE-02R-038cf4e529ce94a2,42,9.9983,27.0,750000.0,151.51,750000.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,3.6e-05,6.928203230275509e-06,Poisson_E_times_lambda,27.0,750000.0,normal_rate_diagnostic,discovery
SCAN-02R-26c5588a4a75efc2,11,11,FILE-02R-038cf4e529ce94a2,43,10.9987,40.0,750003.0,142.837,750003.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,5.333312000085333e-05,8.432706696288894e-06,Poisson_E_times_lambda,40.0,750003.0,normal_rate_diagnostic,discovery
SCAN-02R-26c5588a4a75efc2,12,12,FILE-02R-038cf4e529ce94a2,44,11.9987,24.0,750000.0,133.959,750000.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,3.2e-05,6.531972647421808e-06,Poisson_E_times_lambda,24.0,750000.0,normal_rate_diagnostic,discovery
SCAN-02R-26c5588a4a75efc2,13,13,FILE-02R-038cf4e529ce94a2,45,12.9987,37.0,750000.0,128.624,750000.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,4.933333333333333e-05,8.110350040397626e-06,Poisson_E_times_lambda,37.0,750000.0,normal_rate_diagnostic,discovery
SCAN-02R-26c5588a4a75efc2,14,14,FILE-02R-038cf4e529ce94a2,46,13.9987,28.0,750007.0,126.639,750007.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,3.733298489214101e-05,7.055270980309759e-06,Poisson_E_times_lambda,28.0,750007.0,normal_rate_diagnostic,discovery
SCAN-02R-26c5588a4a75efc2,15,15,FILE-02R-038cf4e529ce94a2,47,14.9987,36.0,750000.0,126.643,750000.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,4.8e-05,8e-06,Poisson_E_times_lambda,36.0,750000.0,normal_rate_diagnostic,discovery
SCAN-02R-26c5588a4a75efc2,16,16,FILE-02R-038cf4e529ce94a2,48,15.9981,33.0,750000.0,126.988,750000.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,4.4e-05,7.659416862050705e-06,Poisson_E_times_lambda,33.0,750000.0,normal_rate_diagnostic,discovery
SCAN-02R-26c5588a4a75efc2,17,17,FILE-02R-038cf4e529ce94a2,49,16.9985,24.0,750005.0,126.778,750005.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,3.199978666808888e-05,6.5319291012278e-06,Poisson_E_times_lambda,24.0,750005.0,normal_rate_diagnostic,discovery
SCAN-02R-26c5588a4a75efc2,18,18,FILE-02R-038cf4e529ce94a2,50,17.9982,35.0,750002.0,129.273,750002.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,4.666654222255407e-05,7.888085342571908e-06,Poisson_E_times_lambda,35.0,750002.0,normal_rate_diagnostic,discovery
SCAN-02R-26c5588a4a75efc2,19,19,FILE-02R-038cf4e529ce94a2,51,18.9984,34.0,750005.0,135.312,750005.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,4.533303111312591e-05,7.774550696122427e-06,Poisson_E_times_lambda,34.0,750005.0,normal_rate_diagnostic,discovery
