file_record_id,dataset_id,source_file,source_checksum,file_size_bytes,file_extension,filesystem_mtime,filesystem_mtime_trust,raw_format_id,raw_format_fingerprint,file_role,parse_status,parse_message,duplicate_status,duplicate_group_id,raw_scan_id,file_scan_cardinality_status,quality_flag,quality_reasons
FILE-02R-46a7afceafa94daa,EXP-TAIPAN-001,TAIPAN_exp1296_scan104085.dat,39f1a3be2c64e2418a71ecc126fa8fc284f2c01f90107c7d22e4bbd8edf4d19c,11532,.dat,2023-08-30T01:48:58Z,A001_snapshot_filesystem_metadata_only,FMT-02R-25ddc2c75b1e,25ddc2c75b1e92418a19ae100f1601c7787cba8e3c4a2066d7e0d57b18e959bb,scan,parsed,complete_one_declared_numeric_block,unique_content,,104085,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved;scan_range_unresolved_mapping
FILE-02R-4406ccfa81a1f4ff,EXP-TAIPAN-001,TAIPAN_exp1296_scan104086.dat,3881baef16a0477e9cb7b0659c359c97e8343051235d68e175bfd683f7a88938,22225,.dat,2023-08-30T01:51:44Z,A001_snapshot_filesystem_metadata_only,FMT-02R-33ee702b9adc,33ee702b9adc719aecc7715e0cf26f0eb6428a4181901a0491a0eea3e98193f1,scan,parsed,complete_one_declared_numeric_block,unique_content,,104086,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved;scan_range_unresolved_mapping
FILE-02R-401ca0c88448c213,EXP-TAIPAN-001,TAIPAN_exp1296_scan104087.dat,0a50ee610a0357a88182f2ad34befc07d03db37a809641f56a0fbde1ded995b2,22228,.dat,2023-08-30T01:55:34Z,A001_snapshot_filesystem_metadata_only,FMT-02R-7d9e3f2fd3b3,7d9e3f2fd3b3d34e991e601fb1e8a60f4465d84818bbfaa290a061c1f52f1e4d,scan,parsed,complete_one_declared_numeric_block,unique_content,,104087,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved;scan_range_unresolved_mapping
FILE-02R-098ce8926f037697,EXP-TAIPAN-001,TAIPAN_exp1296_scan104088.dat,ff8a25600c1cecec0290b32f8f25da02982d9814dbaec12b54d7819da7fe0189,11531,.dat,2023-08-30T01:58:34Z,A001_snapshot_filesystem_metadata_only,FMT-02R-029bacfa64d8,029bacfa64d84079c19a0d1a23ce1942f1822cfdcfff3078ac29aebaf0627062,scan,parsed,complete_one_declared_numeric_block,unique_content,,104088,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved;scan_range_unresolved_mapping
FILE-02R-301f7e82dbae27e8,EXP-TAIPAN-001,TAIPAN_exp1296_scan104089.dat,1d4827e69a0254b8acefc523ecf2a9a5a086d7346ef1def00563f576f961202d,11532,.dat,2023-08-30T02:00:28Z,A001_snapshot_filesystem_metadata_only,FMT-02R-ab302e8146f8,ab302e8146f86f1ded8cb7f41fcded63178e166eb3ce6f237377be52aa0c2649,scan,parsed,complete_one_declared_numeric_block,unique_content,,104089,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved;scan_range_unresolved_mapping
FILE-02R-0b8a6d76433c9f95,EXP-TAIPAN-001,TAIPAN_exp1296_scan104090.dat,5e48a2527773b1a61598f1948b58c49626bc1a47d11a0f4a4a05177fb3c19c18,21512,.dat,2023-08-30T02:02:54Z,A001_snapshot_filesystem_metadata_only,FMT-02R-35f17153f38f,35f17153f38f0d60edbd9fd5ae19786cefea8116e8a4cb379b090ab487f54f45,scan,parsed,complete_one_declared_numeric_block,unique_content,,104090,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved;scan_range_unresolved_mapping
FILE-02R-2a03555a7fbdb515,EXP-TAIPAN-001,TAIPAN_exp1296_scan104091.dat,2285d78720ca4cc09ebbcdb8bad4897e4576d8dfd9c24d631eb7b4f9ec44f6a7,22228,.dat,2023-08-30T02:10:04Z,A001_snapshot_filesystem_metadata_only,FMT-02R-ac325217afd4,ac325217afd4e57d045b382451b526d3eebc3212b5eb16d3925f4ae32276aaff,scan,parsed,complete_one_declared_numeric_block,unique_content,,104091,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved;scan_range_unresolved_mapping
FILE-02R-36fd407b4cac26bf,EXP-TAIPAN-001,TAIPAN_exp1296_scan104092.dat,01f364e9c6cbc46407ed9187d4cbf7d357ce43b326cb3d54bc5ec98545cf6724,31953,.dat,2023-08-30T02:28:12Z,A001_snapshot_filesystem_metadata_only,FMT-02R-fb75879b9023,fb75879b90237629b7ff00fab2133cdcd0e41ebce361bb62ae82503a783b8bdb,scan,parsed,complete_one_declared_numeric_block,unique_content,,104092,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-1ac62a8e73779958,EXP-TAIPAN-001,TAIPAN_exp1296_scan104093.dat,44c1d0b4180b2ddca188bc15bf19bf0196234e94941b6922bbcbf2b65430b0b3,37889,.dat,2023-08-30T03:29:36Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,06137a7de1ad68c8d3c5ee311070d73b8ce93af24fa948c32feac02252005c49,scan,parsed,complete_one_declared_numeric_block,unique_content,,104093,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-bd94cd4cf6e4e3f5,EXP-TAIPAN-001,TAIPAN_exp1296_scan104094.dat,f4e0de91f979b3e187e4a912878af0a32e0bb9d4ab98ac870b2463c428c0752d,20105,.dat,2023-08-30T04:53:02Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,06137a7de1ad68c8d3c5ee311070d73b8ce93af24fa948c32feac02252005c49,scan,parsed,complete_one_declared_numeric_block,unique_content,,104094,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-155f77862ca36b4b,EXP-TAIPAN-001,TAIPAN_exp1296_scan104095.dat,e9f45e9e884b3286ce7f6aa5544db960d6f66241ad4723161bff4d3e2af4da18,20105,.dat,2023-08-30T06:04:56Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,06137a7de1ad68c8d3c5ee311070d73b8ce93af24fa948c32feac02252005c49,scan,parsed,complete_one_declared_numeric_block,unique_content,,104095,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-d2b0ec8a459c99cd,EXP-TAIPAN-001,TAIPAN_exp1296_scan104096.dat,b114f212acd47daba9a9076738772b139b94b11b33ff26daf568bcc4c1a305b8,20105,.dat,2023-08-30T07:16:50Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,06137a7de1ad68c8d3c5ee311070d73b8ce93af24fa948c32feac02252005c49,scan,parsed,complete_one_declared_numeric_block,unique_content,,104096,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-b3edfec0667b8f81,EXP-TAIPAN-001,TAIPAN_exp1296_scan104097.dat,c9df5babcd44dd1784e9688cb118a1e09faa0f2f12bcdfd32b52e355fe258da3,20105,.dat,2023-08-30T08:28:42Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,06137a7de1ad68c8d3c5ee311070d73b8ce93af24fa948c32feac02252005c49,scan,parsed,complete_one_declared_numeric_block,unique_content,,104097,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-a119883ca3dcd30c,EXP-TAIPAN-001,TAIPAN_exp1296_scan104098.dat,e9a7d473e49ef245ff36e61c6c0a9d93de55b77f92f4c71246c7799423e21e90,20105,.dat,2023-08-30T09:40:28Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,06137a7de1ad68c8d3c5ee311070d73b8ce93af24fa948c32feac02252005c49,scan,parsed,complete_one_declared_numeric_block,unique_content,,104098,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-52eba187558a3c67,EXP-TAIPAN-001,TAIPAN_exp1296_scan104099.dat,9e4d8fc6071df1db8feb34105250c26e121dd9402deda18c6c91d6475d3026cf,20105,.dat,2023-08-30T10:52:16Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,06137a7de1ad68c8d3c5ee311070d73b8ce93af24fa948c32feac02252005c49,scan,parsed,complete_one_declared_numeric_block,unique_content,,104099,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-be39377fb913fc52,EXP-TAIPAN-001,TAIPAN_exp1296_scan104100.dat,acb6072b9c0e32ebe2ff251a7c67987af607f04089870baee19cc0b549908f3c,20105,.dat,2023-08-30T12:04:56Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,06137a7de1ad68c8d3c5ee311070d73b8ce93af24fa948c32feac02252005c49,scan,parsed,complete_one_declared_numeric_block,unique_content,,104100,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-e3217e8bc718c0e2,EXP-TAIPAN-001,TAIPAN_exp1296_scan104101.dat,b7234750e76979e339119c7d62a8c8e8abe5dfc5ea0fb6a1a1fd207c14ef96b7,20105,.dat,2023-08-30T13:19:24Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,06137a7de1ad68c8d3c5ee311070d73b8ce93af24fa948c32feac02252005c49,scan,parsed,complete_one_declared_numeric_block,unique_content,,104101,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-410122dc0a0a0609,EXP-TAIPAN-001,TAIPAN_exp1296_scan104102.dat,86919c6438186857ec9b66e3e3c4aeebf032cf6e29486af8218af7d9e3370181,148089,.dat,2023-08-30T17:21:28Z,A001_snapshot_filesystem_metadata_only,FMT-02R-00e53630cd36,00e53630cd366c7acd8f45aed10b51dd88f27feb9111947b056840151a37b83d,scan,parsed,complete_one_declared_numeric_block,unique_content,,104102,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-975cdb1b1c0c9bd2,EXP-TAIPAN-001,TAIPAN_exp1296_scan104103.dat,3648a7237ee046982447ed6781d86e5a0e0ff43aceb424aff6c6a81db227da89,148089,.dat,2023-08-30T17:36:36Z,A001_snapshot_filesystem_metadata_only,FMT-02R-00e53630cd36,00e53630cd366c7acd8f45aed10b51dd88f27feb9111947b056840151a37b83d,scan,parsed,complete_one_declared_numeric_block,unique_content,,104103,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-4bf9457dca51fccc,EXP-TAIPAN-001,TAIPAN_exp1296_scan104104.dat,c3ab9be745345e2659d06e665505fc9ae1c43000439cedb4b668d83b047af588,38739,.dat,2023-08-30T17:43:54Z,A001_snapshot_filesystem_metadata_only,FMT-02R-00e53630cd36,00e53630cd366c7acd8f45aed10b51dd88f27feb9111947b056840151a37b83d,scan,parsed,complete_one_declared_numeric_block,unique_content,,104104,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-56a3d2571deda3b4,EXP-TAIPAN-001,TAIPAN_exp1296_scan104105.dat,7a9a0f7691060aae665c5f9c541b1a129586feee3cbec0a87dd1d26f9504bce0,16870,.dat,2023-08-30T17:50:48Z,A001_snapshot_filesystem_metadata_only,FMT-02R-a20370d76087,a20370d76087483996ad128dc77f5702769dc90871f1c50ee14cda6374893fd5,scan,parsed,complete_one_declared_numeric_block,unique_content,,104105,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved;scan_range_unresolved_mapping
FILE-02R-5a38e4c96d738a19,EXP-TAIPAN-001,TAIPAN_exp1296_scan104106.dat,06b109d3e6f208d804b9a44095ef9c4cf16d6c81c6f79c926383ae5cc23148d2,16870,.dat,2023-08-30T17:53:48Z,A001_snapshot_filesystem_metadata_only,FMT-02R-365d8346d6ba,365d8346d6bae3096f01aa4d5a6ed097b14e8772eb4c4c1cdcaeb2b00136bf06,scan,parsed,complete_one_declared_numeric_block,unique_content,,104106,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved;scan_range_unresolved_mapping
FILE-02R-a98cdafc1ca03212,EXP-TAIPAN-001,TAIPAN_exp1296_scan104107.dat,ac616d5af3c09d49b28b37c093ff221be3027d836584562aa48d304bdf5c1c1a,38739,.dat,2023-08-30T17:56:42Z,A001_snapshot_filesystem_metadata_only,FMT-02R-00e53630cd36,00e53630cd366c7acd8f45aed10b51dd88f27feb9111947b056840151a37b83d,scan,parsed,complete_one_declared_numeric_block,unique_content,,104107,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-e91eb964799b0944,EXP-TAIPAN-001,TAIPAN_exp1296_scan104108.dat,ab1681ca84782036935b56ec16e36269d4ef07f303bafc994a5fd94c18aaaa17,16869,.dat,2023-08-30T18:05:44Z,A001_snapshot_filesystem_metadata_only,FMT-02R-de66a609ccd2,de66a609ccd219332c3d8bdb4ffa72d187f63fd880e1e2c172330df2f03ec23d,scan,parsed,complete_one_declared_numeric_block,unique_content,,104108,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-c05367f62e677421,EXP-TAIPAN-001,TAIPAN_exp1296_scan104109.dat,ff9514ad04661bda8509c047c66ca11a15214a5249bf61e0cfab06e8b1ebf4c0,16869,.dat,2023-08-30T18:09:08Z,A001_snapshot_filesystem_metadata_only,FMT-02R-de66a609ccd2,de66a609ccd219332c3d8bdb4ffa72d187f63fd880e1e2c172330df2f03ec23d,scan,parsed,complete_one_declared_numeric_block,unique_content,,104109,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-a2d17d3a2580b423,EXP-TAIPAN-001,TAIPAN_exp1296_scan104110.dat,81083819e93ee7d9311811d03f4c0295931ff1e5170bed3d3411543dada0e2d0,16869,.dat,2023-08-30T18:15:54Z,A001_snapshot_filesystem_metadata_only,FMT-02R-00e53630cd36,00e53630cd366c7acd8f45aed10b51dd88f27feb9111947b056840151a37b83d,scan,parsed,complete_one_declared_numeric_block,unique_content,,104110,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-6a8bab42345cf933,EXP-TAIPAN-001,TAIPAN_exp1296_scan104111.dat,10acb48a03f3b4c18dfd558cffb1f3a58b92b1ee572dfece2de45f4520bb1482,16869,.dat,2023-08-30T18:18:18Z,A001_snapshot_filesystem_metadata_only,FMT-02R-00e53630cd36,00e53630cd366c7acd8f45aed10b51dd88f27feb9111947b056840151a37b83d,scan,parsed,complete_one_declared_numeric_block,unique_content,,104111,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-617a2a398a2b60f6,EXP-TAIPAN-001,TAIPAN_exp1296_scan104112.dat,f37b73fbf57849a7bb2848da7f85a0cc4f2757a3e7ce4728cdcb82972187e4af,16869,.dat,2023-08-30T18:21:14Z,A001_snapshot_filesystem_metadata_only,FMT-02R-00e53630cd36,00e53630cd366c7acd8f45aed10b51dd88f27feb9111947b056840151a37b83d,scan,parsed,complete_one_declared_numeric_block,unique_content,,104112,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-97c73e3850f8c504,EXP-TAIPAN-001,TAIPAN_exp1296_scan104113.dat,f89217285403096ea7061c254beabc5321844b54db9b8a31a19769ea89d6cacb,16869,.dat,2023-08-30T18:23:08Z,A001_snapshot_filesystem_metadata_only,FMT-02R-00e53630cd36,00e53630cd366c7acd8f45aed10b51dd88f27feb9111947b056840151a37b83d,scan,parsed,complete_one_declared_numeric_block,unique_content,,104113,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-11dfd86ada18ae28,EXP-TAIPAN-001,TAIPAN_exp1296_scan104114.dat,d467febd686e8bbaec93d829b13819f7febe19bcceeb4f95ea28ea0b208790af,38739,.dat,2023-08-30T18:26:02Z,A001_snapshot_filesystem_metadata_only,FMT-02R-00e53630cd36,00e53630cd366c7acd8f45aed10b51dd88f27feb9111947b056840151a37b83d,scan,parsed,complete_one_declared_numeric_block,unique_content,,104114,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-f8fbd7ad64cebea7,EXP-TAIPAN-001,TAIPAN_exp1296_scan104115.dat,3f6d08acb6bd535d69c4265fa7ee6f5d44c9222eeece30eea462538fec696b5b,16869,.dat,2023-08-30T18:32:40Z,A001_snapshot_filesystem_metadata_only,FMT-02R-de66a609ccd2,de66a609ccd219332c3d8bdb4ffa72d187f63fd880e1e2c172330df2f03ec23d,scan,parsed,complete_one_declared_numeric_block,unique_content,,104115,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-b8ec3f5c2c448132,EXP-TAIPAN-001,TAIPAN_exp1296_scan104116.dat,051b80b0a9b681e6966953edcc3c2a9ebed904f4a5f892181001706cd19ca3f8,16870,.dat,2023-08-30T18:37:24Z,A001_snapshot_filesystem_metadata_only,FMT-02R-a20370d76087,a20370d76087483996ad128dc77f5702769dc90871f1c50ee14cda6374893fd5,scan,parsed,complete_one_declared_numeric_block,unique_content,,104116,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved;scan_range_unresolved_mapping
FILE-02R-dc3481f974957a00,EXP-TAIPAN-001,TAIPAN_exp1296_scan104117.dat,f6b51d2cc4edc3b32f7673de6a652d97ff00c3330dbdcc51be19fecf58eaa235,16870,.dat,2023-08-30T18:40:44Z,A001_snapshot_filesystem_metadata_only,FMT-02R-365d8346d6ba,365d8346d6bae3096f01aa4d5a6ed097b14e8772eb4c4c1cdcaeb2b00136bf06,scan,parsed,complete_one_declared_numeric_block,unique_content,,104117,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved;scan_range_unresolved_mapping
FILE-02R-d845fea91633e63c,EXP-TAIPAN-001,TAIPAN_exp1296_scan104118.dat,921e6a62d3d9b26538633bd9759466476f2bd1bbb5b0d15155673d1ef30a53b2,17133,.dat,2023-08-30T19:01:36Z,A001_snapshot_filesystem_metadata_only,FMT-02R-fb75879b9023,fb75879b90237629b7ff00fab2133cdcd0e41ebce361bb62ae82503a783b8bdb,scan,parsed,complete_one_declared_numeric_block,unique_content,,104118,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-50ed3a6aa1d85618,EXP-TAIPAN-001,TAIPAN_exp1296_scan104119.dat,b97dc139f25307e6a08abb5e9fed818f90a166d4be8d656962dd454485892c04,17133,.dat,2023-08-30T19:06:20Z,A001_snapshot_filesystem_metadata_only,FMT-02R-fb75879b9023,fb75879b90237629b7ff00fab2133cdcd0e41ebce361bb62ae82503a783b8bdb,scan,parsed,complete_one_declared_numeric_block,unique_content,,104119,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-46dfb210c943bc7c,EXP-TAIPAN-001,TAIPAN_exp1296_scan104120.dat,0ed45adfc4dd22b536cae3c07afb416e7f9e3787332c93f4b6e325f0515ff2c9,17133,.dat,2023-08-30T19:07:42Z,A001_snapshot_filesystem_metadata_only,FMT-02R-42b66acce1bb,42b66acce1bb9e9094963947aadec8ab8c696386b7568b34f522a890d0edecea,scan,parsed,complete_one_declared_numeric_block,unique_content,,104120,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-7b4c7320a63d5cd3,EXP-TAIPAN-001,TAIPAN_exp1296_scan104121.dat,f83f322145edd2331e3d68a34110b3ae822bd6f72d796d3e60bbdd258eb01b98,16870,.dat,2023-08-30T19:10:52Z,A001_snapshot_filesystem_metadata_only,FMT-02R-365d8346d6ba,365d8346d6bae3096f01aa4d5a6ed097b14e8772eb4c4c1cdcaeb2b00136bf06,scan,parsed,complete_one_declared_numeric_block,unique_content,,104121,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved;scan_range_unresolved_mapping
