scan_record_id,scan_record_fingerprint,scan_identity_version,dataset_id,experiment_id,raw_scan_id,scan_identity_status,primary_file_record_id,source_file,source_checksum,acquisition_start_time,acquisition_end_time,acquisition_timestamp_source,sequence_index,sequence_status,filesystem_mtime,filesystem_mtime_trust,raw_format_id,scan_variable_raw,scan_variable_canonical,scan_coordinate_type,scan_start_derived,scan_stop_derived,scan_range_status,scan_point_count,def_x_raw,def_y_raw,command_raw,builtin_command_raw,preset_channel_raw,count_control_mode,count_control_status,raw_time_field_status,raw_monitor_field_status,raw_detector_field_status,mode_raw,mode_semantics,mode_semantics_status,Ei_summary_meV,Ef_summary_meV,Ei_variation_status,Ef_variation_status,energy_transfer_field_raw,energy_transfer_convention,energy_relation_status,en_e_mapping_status,h_variation_status,k_variation_status,l_variation_status,q_semantics_status,lattice_state_id,UB_state_id,orientation_status,monochromator_material,monochromator_reflection,monochromator_reflection_status,monochromator_mosaic,monochromator_mosaic_status,analyzer_material,analyzer_reflection,analyzer_reflection_status,analyzer_mosaic,analyzer_mosaic_status,collimation,filter_state,filter_state_status,attenuation_state,attenuation_state_status,temperature_summary_K,temperature_variation_status,sensor_metadata_ref,setpoint_metadata_ref,repeat_candidate_status,repeat_metadata_signature,repeat_candidate_count,repeat_candidate_basis,quality_flag,quality_reasons,parser_schema_version,point_data_ref
SCAN-02R-8ca6316615b8cbae,8ca6316615b8cbae753d25b6c83130768af576e7ad861ef52ac93f7f6e6f4500,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104093,verified,FILE-02R-1ac62a8e73779958,TAIPAN_exp1296_scan104093.dat,44c1d0b4180b2ddca188bc15bf19bf0196234e94941b6922bbcbf2b65430b0b3,2023-08-30T22:37:59,2023-08-30T23:29:36,header_start_time_end_time_timezone_unrecorded,53,verified_header_chronology,2023-08-30T03:29:36Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,en,energy_transfer,energy_transfer_meV,24.9984,0.9987,verified_point_endpoints_not_command_range,49,en,detector,,,monitor,monitor_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,,,variable,variable,e,Ei_minus_Ef,verified_global,verified,constant,variable,variable,unresolved,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-8ca6316615b8cbae,semantic_verification_report.yaml#environment/SCAN-02R-8ca6316615b8cbae,no_metadata_match,010fa7a44a8b23de8bfa9a7d89912d3a5f15cae0b9bc2e1a059d9a5da7cb34ba,1,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-8ca6316615b8cbae
SCAN-02R-43979cdff2eef525,43979cdff2eef525c7dc4d2d7140d36b1e19b7abe0ed8f65af1101512b71f797,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104094,verified,FILE-02R-bd94cd4cf6e4e3f5,TAIPAN_exp1296_scan104094.dat,f4e0de91f979b3e187e4a912878af0a32e0bb9d4ab98ac870b2463c428c0752d,2023-08-30T23:45:11,2023-08-31T00:53:01,header_start_time_end_time_timezone_unrecorded,54,verified_header_chronology,2023-08-30T04:53:02Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,en,energy_transfer,energy_transfer_meV,24.9982,0.9986,verified_point_endpoints_not_command_range,25,en,detector,,,monitor,monitor_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,,,variable,variable,e,Ei_minus_Ef,verified_global,verified,constant,variable,variable,unresolved,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-43979cdff2eef525,semantic_verification_report.yaml#environment/SCAN-02R-43979cdff2eef525,metadata_match_only_not_validated_repeat,50bb9122a607b304701ea575973092d266e36d34be0ed273ed8462c00696203c,8,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-43979cdff2eef525
SCAN-02R-8dcd5041a8a4e044,8dcd5041a8a4e04455b52d6744bb4b06b58d3c451b52c08cec29dd0e92492788,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104095,verified,FILE-02R-155f77862ca36b4b,TAIPAN_exp1296_scan104095.dat,e9f45e9e884b3286ce7f6aa5544db960d6f66241ad4723161bff4d3e2af4da18,2023-08-31T00:57:00,2023-08-31T02:04:55,header_start_time_end_time_timezone_unrecorded,55,verified_header_chronology,2023-08-30T06:04:56Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,en,energy_transfer,energy_transfer_meV,24.9983,0.9986,verified_point_endpoints_not_command_range,25,en,detector,,,monitor,monitor_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,,,variable,variable,e,Ei_minus_Ef,verified_global,verified,constant,variable,variable,unresolved,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-8dcd5041a8a4e044,semantic_verification_report.yaml#environment/SCAN-02R-8dcd5041a8a4e044,metadata_match_only_not_validated_repeat,50bb9122a607b304701ea575973092d266e36d34be0ed273ed8462c00696203c,8,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-8dcd5041a8a4e044
SCAN-02R-54bfea84553b4c65,54bfea84553b4c65cc4236c38e5fcb4641ba736e34c1a22b1bf6481767fd167c,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104096,verified,FILE-02R-d2b0ec8a459c99cd,TAIPAN_exp1296_scan104096.dat,b114f212acd47daba9a9076738772b139b94b11b33ff26daf568bcc4c1a305b8,2023-08-31T02:08:55,2023-08-31T03:16:50,header_start_time_end_time_timezone_unrecorded,56,verified_header_chronology,2023-08-30T07:16:50Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,en,energy_transfer,energy_transfer_meV,24.9982,0.9985,verified_point_endpoints_not_command_range,25,en,detector,,,monitor,monitor_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,,,variable,variable,e,Ei_minus_Ef,verified_global,verified,constant,variable,variable,unresolved,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-54bfea84553b4c65,semantic_verification_report.yaml#environment/SCAN-02R-54bfea84553b4c65,metadata_match_only_not_validated_repeat,50bb9122a607b304701ea575973092d266e36d34be0ed273ed8462c00696203c,8,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-54bfea84553b4c65
SCAN-02R-91de8f7a5ce6984b,91de8f7a5ce6984bbe16adbac704bc2d6f66f4f84d287a801a02f659e74754d4,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104097,verified,FILE-02R-b3edfec0667b8f81,TAIPAN_exp1296_scan104097.dat,c9df5babcd44dd1784e9688cb118a1e09faa0f2f12bcdfd32b52e355fe258da3,2023-08-31T03:20:49,2023-08-31T04:28:42,header_start_time_end_time_timezone_unrecorded,57,verified_header_chronology,2023-08-30T08:28:42Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,en,energy_transfer,energy_transfer_meV,24.9982,0.9986,verified_point_endpoints_not_command_range,25,en,detector,,,monitor,monitor_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,,,variable,variable,e,Ei_minus_Ef,verified_global,verified,constant,variable,variable,unresolved,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-91de8f7a5ce6984b,semantic_verification_report.yaml#environment/SCAN-02R-91de8f7a5ce6984b,metadata_match_only_not_validated_repeat,50bb9122a607b304701ea575973092d266e36d34be0ed273ed8462c00696203c,8,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-91de8f7a5ce6984b
SCAN-02R-731f452fb62a55bd,731f452fb62a55bdac8595908d6e3e11399cc73722875528171e5b83bac1e7a9,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104098,verified,FILE-02R-a119883ca3dcd30c,TAIPAN_exp1296_scan104098.dat,e9a7d473e49ef245ff36e61c6c0a9d93de55b77f92f4c71246c7799423e21e90,2023-08-31T04:32:40,2023-08-31T05:40:28,header_start_time_end_time_timezone_unrecorded,58,verified_header_chronology,2023-08-30T09:40:28Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,en,energy_transfer,energy_transfer_meV,24.9983,0.9984,verified_point_endpoints_not_command_range,25,en,detector,,,monitor,monitor_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,,,variable,variable,e,Ei_minus_Ef,verified_global,verified,constant,variable,variable,unresolved,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-731f452fb62a55bd,semantic_verification_report.yaml#environment/SCAN-02R-731f452fb62a55bd,metadata_match_only_not_validated_repeat,50bb9122a607b304701ea575973092d266e36d34be0ed273ed8462c00696203c,8,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-731f452fb62a55bd
SCAN-02R-8641a638f4880175,8641a638f4880175843a77e35d006e9b104565c8050345cd9b7057603459d66b,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104099,verified,FILE-02R-52eba187558a3c67,TAIPAN_exp1296_scan104099.dat,9e4d8fc6071df1db8feb34105250c26e121dd9402deda18c6c91d6475d3026cf,2023-08-31T05:44:28,2023-08-31T06:52:16,header_start_time_end_time_timezone_unrecorded,59,verified_header_chronology,2023-08-30T10:52:16Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,en,energy_transfer,energy_transfer_meV,24.9983,0.9986,verified_point_endpoints_not_command_range,25,en,detector,,,monitor,monitor_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,,,variable,variable,e,Ei_minus_Ef,verified_global,verified,constant,variable,variable,unresolved,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-8641a638f4880175,semantic_verification_report.yaml#environment/SCAN-02R-8641a638f4880175,metadata_match_only_not_validated_repeat,50bb9122a607b304701ea575973092d266e36d34be0ed273ed8462c00696203c,8,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-8641a638f4880175
SCAN-02R-5e02dde1da14be55,5e02dde1da14be55b05ddba041d033c399913f43cddf5f1be628e8b4a740ecea,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104100,verified,FILE-02R-be39377fb913fc52,TAIPAN_exp1296_scan104100.dat,acb6072b9c0e32ebe2ff251a7c67987af607f04089870baee19cc0b549908f3c,2023-08-31T06:56:17,2023-08-31T08:04:56,header_start_time_end_time_timezone_unrecorded,60,verified_header_chronology,2023-08-30T12:04:56Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,en,energy_transfer,energy_transfer_meV,24.9982,0.9988,verified_point_endpoints_not_command_range,25,en,detector,,,monitor,monitor_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,,,variable,variable,e,Ei_minus_Ef,verified_global,verified,constant,variable,variable,unresolved,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-5e02dde1da14be55,semantic_verification_report.yaml#environment/SCAN-02R-5e02dde1da14be55,metadata_match_only_not_validated_repeat,50bb9122a607b304701ea575973092d266e36d34be0ed273ed8462c00696203c,8,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-5e02dde1da14be55
SCAN-02R-774f62fc1777bc6b,774f62fc1777bc6b08f21e72e6712083dd93a109d8a3ad02db423e4df1ea5783,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104101,verified,FILE-02R-e3217e8bc718c0e2,TAIPAN_exp1296_scan104101.dat,b7234750e76979e339119c7d62a8c8e8abe5dfc5ea0fb6a1a1fd207c14ef96b7,2023-08-31T08:08:58,2023-08-31T09:17:49,header_start_time_end_time_timezone_unrecorded,61,verified_header_chronology,2023-08-30T13:19:24Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,en,energy_transfer,energy_transfer_meV,24.9975,0.9984,verified_point_endpoints_not_command_range,25,en,detector,,,monitor,monitor_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,,,variable,variable,e,Ei_minus_Ef,verified_global,verified,constant,variable,variable,unresolved,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-774f62fc1777bc6b,semantic_verification_report.yaml#environment/SCAN-02R-774f62fc1777bc6b,metadata_match_only_not_validated_repeat,50bb9122a607b304701ea575973092d266e36d34be0ed273ed8462c00696203c,8,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-774f62fc1777bc6b
SCAN-02R-652afedf8df9a217,652afedf8df9a217b213cad1c03e6f69be8b5f16881df7c011c18dcef4809fe0,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104102,verified,FILE-02R-410122dc0a0a0609,TAIPAN_exp1296_scan104102.dat,86919c6438186857ec9b66e3e3c4aeebf032cf6e29486af8218af7d9e3370181,2023-08-31T13:14:40,2023-08-31T13:21:26,header_start_time_end_time_timezone_unrecorded,62,verified_header_chronology,2023-08-30T17:21:28Z,A001_snapshot_filesystem_metadata_only,FMT-02R-00e53630cd36,s1,S1,tas_motor_angle_raw,-0.0018,20.0002,verified_point_endpoints_not_command_range,201,s1,detector,,,time,time_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,14.8694,14.8709,constant,constant,e,Ei_minus_Ef,verified_global,not_applicable,constant,variable,variable,unresolved,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-652afedf8df9a217,semantic_verification_report.yaml#environment/SCAN-02R-652afedf8df9a217,metadata_match_only_not_validated_repeat,e35073d4d51f88910615a3bed4c5b1556e9ecc0a42c70228d36a3d7035711d8e,9,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-652afedf8df9a217
SCAN-02R-211255ce1a05d229,211255ce1a05d229d0a3de7e980ca3b8e7d52d210a7e8d01c0ac24425c448f7c,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104103,verified,FILE-02R-975cdb1b1c0c9bd2,TAIPAN_exp1296_scan104103.dat,3648a7237ee046982447ed6781d86e5a0e0ff43aceb424aff6c6a81db227da89,2023-08-31T13:26:34,2023-08-31T13:36:36,header_start_time_end_time_timezone_unrecorded,63,verified_header_chronology,2023-08-30T17:36:36Z,A001_snapshot_filesystem_metadata_only,FMT-02R-00e53630cd36,s1,S1,tas_motor_angle_raw,0.0002,-20.0028,verified_point_endpoints_not_command_range,201,s1,detector,,,time,time_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,14.8694,14.8709,constant,constant,e,Ei_minus_Ef,verified_global,not_applicable,constant,variable,variable,unresolved,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-211255ce1a05d229,semantic_verification_report.yaml#environment/SCAN-02R-211255ce1a05d229,metadata_match_only_not_validated_repeat,e35073d4d51f88910615a3bed4c5b1556e9ecc0a42c70228d36a3d7035711d8e,9,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-211255ce1a05d229
SCAN-02R-bc0f4f0c3548d67f,bc0f4f0c3548d67fdb623b763b4198d977bf962b9f2dc314eadc137543687293,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104104,verified,FILE-02R-4bf9457dca51fccc,TAIPAN_exp1296_scan104104.dat,c3ab9be745345e2659d06e665505fc9ae1c43000439cedb4b668d83b047af588,2023-08-31T13:42:27,2023-08-31T13:43:53,header_start_time_end_time_timezone_unrecorded,64,verified_header_chronology,2023-08-30T17:43:54Z,A001_snapshot_filesystem_metadata_only,FMT-02R-00e53630cd36,s1,S1,tas_motor_angle_raw,-17.0032,-15.8997,verified_point_endpoints_not_command_range,51,s1,detector,,,time,time_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,14.8694,14.8709,constant,constant,e,Ei_minus_Ef,verified_global,not_applicable,constant,variable,variable,unresolved,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-bc0f4f0c3548d67f,semantic_verification_report.yaml#environment/SCAN-02R-bc0f4f0c3548d67f,metadata_match_only_not_validated_repeat,e35073d4d51f88910615a3bed4c5b1556e9ecc0a42c70228d36a3d7035711d8e,9,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-bc0f4f0c3548d67f
SCAN-02R-251028aabdf3c3e7,251028aabdf3c3e76f9ed8947c715324453a601eb2bc33035b362d688a3853cc,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104105,verified,FILE-02R-56a3d2571deda3b4,TAIPAN_exp1296_scan104105.dat,7a9a0f7691060aae665c5f9c541b1a129586feee3cbec0a87dd1d26f9504bce0,2023-08-31T13:49:53,2023-08-31T13:50:49,header_start_time_end_time_timezone_unrecorded,65,verified_header_chronology,2023-08-30T17:50:48Z,A001_snapshot_filesystem_metadata_only,FMT-02R-a20370d76087,sgl,,unresolved,,,unresolved_mapping,21,sgl,detector,,,time,time_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,14.8694,14.8709,constant,constant,e,Ei_minus_Ef,verified_global,not_applicable,constant,constant,constant,unresolved,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-251028aabdf3c3e7,semantic_verification_report.yaml#environment/SCAN-02R-251028aabdf3c3e7,metadata_match_only_not_validated_repeat,7748023af74d9a562b27857675f6a9ea75ca1167e9515099d866876a528de0c4,2,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved;scan_range_unresolved_mapping,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-251028aabdf3c3e7
